tf	gene	motif	force
IRF1	AAK1	0	-0.9137624102325713
IRF2	AAK1	0	-0.9720639677625215
JUN	AAK1	0	-0.21430344129502113
KLF4	AAK1	0	-1.0440196508808786
MAFB	AAK1	0	-1.0184213629787284
MAFG	AAK1	0	0.0577826016708306
MAX	AAK1	0	-1.116021071417137
MEF2A	AAK1	0	-0.9463231172512173
MYB	AAK1	0	-1.0692363927956499
MYC	AAK1	0	-0.8922043031339681
MYCN	AAK1	0	-1.0053597799710094
NFATC2	AAK1	1	3.6161746077996924
NFE2L1	AAK1	0	0.07678478733127694
NFE2L2	AAK1	0	-1.0843823281458302
NFIC	AAK1	1	3.57634275804862
NFIL3	AAK1	0	-0.8480233789138691
NFKB1	AAK1	0	-0.7515826539251701
NFYA	AAK1	0	-1.0318195167603401
NKX2-5	AAK1	0	-0.19584090082479094
NKX3-1	AAK1	0	-0.34997289084140754
NR1H2	AAK1	0	-0.9351953680876363
NR2E3	AAK1	1	3.3861119372699773
NR2F1	AAK1	0	-1.118231830454604
NR3C1	AAK1	0	-0.8677929723653364
NR4A2	AAK1	0	-0.8154329953990335
PAX5	AAK1	0	-0.8913218068051009
PAX6	AAK1	0	-1.0521008845666955
PBX1	AAK1	0	-0.999352627523053
POU5F1	AAK1	0	-0.8695396989207211
PPARG	AAK1	0	-0.8430571175544936
PRRX2	AAK1	1	3.6290495289170357
REL	AAK1	0	-1.034300171573701
RELA	AAK1	0	-1.1164355671004225
RORA	AAK1	0	-1.1288004297449128
RUNX1	AAK1	0	-1.0242471424505877
RXRA	AAK1	0	-1.2291229720253167
SOX10	AAK1	0	-0.5569791944791237
SOX2	AAK1	0	-0.8619202740748118
SOX5	AAK1	0	0.06357087783658769
SP1	AAK1	0	-0.2712231083500582
SPI1	AAK1	1	3.901649990664436
SPIB	AAK1	1	3.405071089465096
SRF	AAK1	0	-0.9947552370240531
SRY	AAK1	0	-0.8265656018623688
STAT1	AAK1	0	-0.9385414001065696
STAT3	AAK1	0	-0.6886841315855323
TAL1	AAK1	0	-0.9510929100818218
TBP	AAK1	0	-1.0178925630554578
TCF3	AAK1	0	-1.0147159167648916
TEAD1	AAK1	0	-0.9121845489353769
TFAP2A	AAK1	0	-1.0361620503832036
TLX1	AAK1	0	-0.8229576190030166
TP53	AAK1	0	-0.8359564056684354
USF1	AAK1	0	-0.9506204393444269
VDR	AAK1	0	-1.10734009443951
YY1	AAK1	1	3.444363317154366
AHR	ABCA17P	0	-1.165478877853003
AR	ABCA17P	0	-1.165478877853003
ARID3A	ABCA17P	0	-1.165478877853003
ARNT	ABCA17P	1	3.391923901405351
BRCA1	ABCA17P	1	3.1467198510854018
CEBPA	ABCA17P	0	-0.5833724361507638
CREB1	ABCA17P	0	-0.370477458239789
DDIT3	ABCA17P	0	-0.7366629040398055
E2F1	ABCA17P	0	-0.3935078434156687
EGR1	ABCA17P	0	-0.37436547643596196
ELK1	ABCA17P	0	-0.5702449713947438
ELK4	ABCA17P	0	-0.4828809712442227
EN1	ABCA17P	0	-0.5559696501112544
ESR1	ABCA17P	0	-0.41819588962983917
ESR2	ABCA17P	0	-0.6477856656362522
ETS1	ABCA17P	1	3.1415399500067522
EWSR1	ABCA17P	0	-0.8022328565479813
FLI1	ABCA17P	0	-0.8060971462630248
FOXA1	ABCA17P	0	-0.7369370893244322
FOXA2	ABCA17P	0	-0.6837656781874043
FOXD3	ABCA17P	0	-0.738788594720185
FOXF2	ABCA17P	0	-0.8718264434779568
GABPA	ABCA17P	0	-0.4633756347794263
GATA1	ABCA17P	0	-0.99742854059115
GATA2	ABCA17P	1	3.0237537930545524
GATA3	ABCA17P	0	-0.6109059295744194
HAND1	ABCA17P	0	-0.8301881989636393
HIF1A	ABCA17P	0	-0.22850877089354127
HLF	ABCA17P	0	-0.37279086815437273
HNF4A	ABCA17P	0	-0.6855467244954713
HOXA5	ABCA17P	0	-0.8097309080299985
IRF1	ABCA17P	0	-0.8701614051598853
IRF2	ABCA17P	0	-0.8531783943793149
JUN	ABCA17P	1	3.7056918503919545
KLF4	ABCA17P	0	-0.4393266455865447
MAFB	ABCA17P	0	-0.23427365964698516
MAFG	ABCA17P	0	-0.5788151589162378
MAX	ABCA17P	0	-0.5794212506678708
MEF2A	ABCA17P	0	-0.8502852110101784
MYB	ABCA17P	1	3.839052270489893
MYC	ABCA17P	0	-0.6404306762211085
MYCN	ABCA17P	0	-0.7636489850424004
NFATC2	ABCA17P	0	-0.4991062606323541
NFE2L1	ABCA17P	0	-0.4670840334739041
NFE2L2	ABCA17P	0	-0.7027139277818475
NFIC	ABCA17P	1	3.2280717711590716
NFIL3	ABCA17P	0	-0.6422387569672044
NFKB1	ABCA17P	0	-0.6299544821759764
NFYA	ABCA17P	0	-0.369522936121692
NKX2-5	ABCA17P	0	-0.5940272893844538
NKX3-1	ABCA17P	0	-0.7002360983233635
NR1H2	ABCA17P	0	-0.6424604106502182
NR2E3	ABCA17P	0	-0.4330877832621651
NR2F1	ABCA17P	0	-0.7260084166452047
NR3C1	ABCA17P	0	-0.7795688611006878
NR4A2	ABCA17P	0	-0.7794504255620567
PAX5	ABCA17P	0	-0.05662186527661453
PAX6	ABCA17P	0	-0.676417303996789
PBX1	ABCA17P	0	-0.6689001314011631
POU5F1	ABCA17P	0	-0.8045525601059069
PPARG	ABCA17P	0	-0.7280104657627444
PRRX2	ABCA17P	0	-0.7895942351415584
REL	ABCA17P	0	-0.7074007479173893
RELA	ABCA17P	0	-0.6363550503391319
RORA	ABCA17P	0	-0.5452073750161872
RUNX1	ABCA17P	0	-0.5796993027671482
RXRA	ABCA17P	0	-0.9072932005925092
SOX10	ABCA17P	1	3.2999864519522233
SOX2	ABCA17P	0	-0.7431281853696298
SOX5	ABCA17P	0	-0.5277934880471984
SP1	ABCA17P	0	0.30549457128587115
SPI1	ABCA17P	0	-0.3084920377590082
SPIB	ABCA17P	0	-0.2228920029580027
SRF	ABCA17P	0	-0.966787868872542
SRY	ABCA17P	0	-0.7339851922889244
STAT1	ABCA17P	0	-0.6887867714680482
STAT3	ABCA17P	0	-0.7444079986725195
TAL1	ABCA17P	0	-0.8245320672856643
TBP	ABCA17P	0	-0.7966340338763431
TCF3	ABCA17P	0	-0.8080281071367306
TEAD1	ABCA17P	0	-0.8088082753085182
TFAP2A	ABCA17P	0	-0.37057388367752114
TLX1	ABCA17P	0	-0.5657606250026002
TP53	ABCA17P	0	-0.778930409863764
USF1	ABCA17P	1	3.4476477678167603
VDR	ABCA17P	0	-0.7091401292238921
YY1	ABCA17P	1	3.388174934164126
AHR	ABCB8	0	-1.2530112622971212
AR	ABCB8	0	-1.2530112622971212
ARID3A	ABCB8	0	-1.2530112622971212
ARNT	ABCB8	1	2.5041157583988864
BRCA1	ABCB8	0	-0.24763048473527538
CEBPA	ABCB8	0	-0.5457171035058316
CREB1	ABCB8	1	3.4995841670172854
DDIT3	ABCB8	0	-0.7612404438460778
E2F1	ABCB8	0	-1.1308303998872302
EGR1	ABCB8	0	-0.6861989297390658
ELK1	ABCB8	0	-0.9199382872457533
ELK4	ABCB8	0	-1.1865215923577752
EN1	ABCB8	0	-0.9666735405948805
ESR1	ABCB8	0	-0.8217551821063945
ESR2	ABCB8	0	-0.9468089377363464
ETS1	ABCB8	1	2.6081498810139756
EWSR1	ABCB8	0	-0.7717805544510713
FLI1	ABCB8	0	-0.7722861830058307
FOXA1	ABCB8	0	-0.8275825993686095
FOXA2	ABCB8	0	-0.8731917026123082
FOXD3	ABCB8	0	-0.9243435153321419
FOXF2	ABCB8	1	7.098891508363417
GABPA	ABCB8	0	-0.8998580233457085
GATA1	ABCB8	0	-0.5929304209689118
GATA2	ABCB8	1	2.722193130141697
GATA3	ABCB8	0	0.10906515045160271
HAND1	ABCB8	0	-0.8189732927821511
HIF1A	ABCB8	0	-0.810611991759948
HLF	ABCB8	0	-0.9667645785316826
HNF4A	ABCB8	0	-1.0356463579712625
HOXA5	ABCB8	0	-0.8563704853874097
IRF1	ABCB8	0	-0.7919849190134423
IRF2	ABCB8	0	-0.8221420748192674
JUN	ABCB8	0	-0.6418256646053422
KLF4	ABCB8	0	-1.17983577381355
MAFB	ABCB8	1	2.7370771982601596
MAFG	ABCB8	0	-0.3732756734619454
MAX	ABCB8	0	-0.9934670815863236
MEF2A	ABCB8	0	-0.7840911991880246
MYB	ABCB8	0	-0.8111855760518385
MYC	ABCB8	0	-0.7394550232715447
MYCN	ABCB8	0	-0.8050833999400903
NFATC2	ABCB8	1	2.892009926136123
NFE2L1	ABCB8	0	-0.3601720088739423
NFE2L2	ABCB8	0	-0.8857071178257631
NFIC	ABCB8	1	2.725270188244764
NFIL3	ABCB8	0	-0.8539142796188907
NFKB1	ABCB8	0	-0.9417697845840637
NFYA	ABCB8	0	-0.7642190248215266
NKX2-5	ABCB8	0	-0.20403064113828068
NKX3-1	ABCB8	1	2.8780201897575783
NR1H2	ABCB8	0	-0.8826845879227989
NR2E3	ABCB8	1	2.812292535722495
NR2F1	ABCB8	0	-1.0238653994560982
NR3C1	ABCB8	0	-0.5670702407552006
NR4A2	ABCB8	1	2.832292572017924
PAX5	ABCB8	0	-1.0586128534547063
PAX6	ABCB8	0	-0.8462490910181591
PBX1	ABCB8	0	-0.9660774940784745
POU5F1	ABCB8	0	-0.6391475382348282
PPARG	ABCB8	0	-0.8664464970893919
PRRX2	ABCB8	0	-0.5065112670423045
REL	ABCB8	0	-0.9997282813243176
RELA	ABCB8	0	-1.1596332656116388
RORA	ABCB8	0	-1.0013809876584325
RUNX1	ABCB8	0	-0.8934861404711089
RXRA	ABCB8	0	-0.9490192630896682
SOX10	ABCB8	1	2.450795744402291
SOX2	ABCB8	0	-0.758711770526485
SOX5	ABCB8	1	2.880205617014133
SP1	ABCB8	0	-0.9106010447125259
SPI1	ABCB8	1	2.810581541959236
SPIB	ABCB8	0	-0.38679671439777497
SRF	ABCB8	0	-0.6254948652235642
SRY	ABCB8	1	5.238963178198974
STAT1	ABCB8	0	-0.9119301204247041
STAT3	ABCB8	0	-0.6293010297780383
TAL1	ABCB8	0	-0.8301537622503572
TBP	ABCB8	0	-0.7467708433632357
TCF3	ABCB8	0	-0.8639097971668231
TEAD1	ABCB8	0	-0.8475754928876476
TFAP2A	ABCB8	0	-1.0665961001874364
TLX1	ABCB8	0	-0.6404371041903544
TP53	ABCB8	0	-0.8367823374730874
USF1	ABCB8	1	2.382808206632105
VDR	ABCB8	0	-0.8787842153064097
YY1	ABCB8	1	2.5504336494273643
AHR	ABCC1	0	-1.500216936464188
AR	ABCC1	0	-1.500216936464188
ARID3A	ABCC1	0	-1.5002169364641873
ARNT	ABCC1	1	3.0547187479823292
BRCA1	ABCC1	1	2.6778001974383385
CEBPA	ABCC1	0	-0.833359441903111
CREB1	ABCC1	0	-0.863961377099329
DDIT3	ABCC1	0	-1.0089696753050845
E2F1	ABCC1	0	-0.7578805047198552
EGR1	ABCC1	0	-0.15438287629853803
ELK1	ABCC1	0	-0.8213025005776197
ELK4	ABCC1	0	-0.8028524083858894
EN1	ABCC1	0	-0.846679795986103
ESR1	ABCC1	0	-0.9512412173633993
ESR2	ABCC1	0	-0.935408923208321
ETS1	ABCC1	1	3.2475195188876302
EWSR1	ABCC1	0	-0.99592592043484
FLI1	ABCC1	0	-0.9931037452505908
FOXA1	ABCC1	0	-0.9711944237039822
FOXA2	ABCC1	0	-0.9740699112229002
FOXD3	ABCC1	0	-0.9981741537431074
FOXF2	ABCC1	0	-1.1812215947761153
GABPA	ABCC1	1	2.9064638287288176
GATA1	ABCC1	0	-1.0130631361700235
GATA2	ABCC1	1	3.0947261133823156
GATA3	ABCC1	0	-0.5123802331304358
HAND1	ABCC1	0	-1.068032658032801
HIF1A	ABCC1	0	-0.7742926554889756
HLF	ABCC1	0	-0.9857681831814925
HNF4A	ABCC1	0	-0.9341154823190205
HOXA5	ABCC1	0	-1.262996433203332
IRF1	ABCC1	0	-1.175382895954471
IRF2	ABCC1	0	-1.1372445026795321
JUN	ABCC1	1	3.917522063332561
KLF4	ABCC1	0	-0.6672919907446742
MAFB	ABCC1	0	-0.620976545656736
MAFG	ABCC1	1	3.188486085860433
MAX	ABCC1	0	-0.9682560293746111
MEF2A	ABCC1	0	-1.1322425388563193
MYB	ABCC1	0	-0.9105933633110558
MYC	ABCC1	0	-0.851487627370641
MYCN	ABCC1	0	-1.068446618124609
NFATC2	ABCC1	1	2.7449057577972265
NFE2L1	ABCC1	1	3.0581159284385357
NFE2L2	ABCC1	1	7.985229542757754
NFIC	ABCC1	1	3.049956183177586
NFIL3	ABCC1	0	-1.0877475285648128
NFKB1	ABCC1	0	-0.9950813552552991
NFYA	ABCC1	0	-0.6357192299851048
NKX2-5	ABCC1	0	-0.5451599910364274
NKX3-1	ABCC1	0	-0.6644924272429888
NR1H2	ABCC1	0	-1.009613241311889
NR2E3	ABCC1	0	-0.40212431457182357
NR2F1	ABCC1	0	-0.8940250218305037
NR3C1	ABCC1	0	-1.0657897814424122
NR4A2	ABCC1	0	-0.9691693661584518
PAX5	ABCC1	1	3.0769198409484706
PAX6	ABCC1	0	-0.9026420197955805
PBX1	ABCC1	0	-1.067904043403024
POU5F1	ABCC1	0	-1.215152283849299
PPARG	ABCC1	0	-0.6979563414307595
PRRX2	ABCC1	0	-0.4892123797655385
REL	ABCC1	0	-0.9675801203338269
RELA	ABCC1	0	-1.0240541931308411
RORA	ABCC1	0	-0.8217961728016127
RUNX1	ABCC1	0	-0.7417078587358499
RXRA	ABCC1	0	-1.0670832654737143
SOX10	ABCC1	1	3.167719199244297
SOX2	ABCC1	0	-1.1160278805681292
SOX5	ABCC1	0	-0.349274029123742
SP1	ABCC1	1	3.2240801571873265
SPI1	ABCC1	1	2.798306555096748
SPIB	ABCC1	0	0.1933829077436867
SRF	ABCC1	0	-1.3378633632765558
SRY	ABCC1	0	-1.1638548445222643
STAT1	ABCC1	0	-1.0217815027476
STAT3	ABCC1	0	-1.115307191982228
TAL1	ABCC1	0	-1.039849668404651
TBP	ABCC1	0	-0.9822296279363637
TCF3	ABCC1	0	-1.0922582613636787
TEAD1	ABCC1	0	-1.2333157562171317
TFAP2A	ABCC1	1	2.9940516157778765
TLX1	ABCC1	0	-0.7766323189164757
TP53	ABCC1	0	-0.9642266331459604
USF1	ABCC1	0	-0.5534973009801557
VDR	ABCC1	0	-0.9439267701979404
YY1	ABCC1	1	3.3052858695871494
AHR	ABCF3	0	-1.403834417293032
AR	ABCF3	0	-1.403834417293032
ARID3A	ABCF3	0	-1.403834417293032
ARNT	ABCF3	1	3.4970190850244154
BRCA1	ABCF3	0	0.02682283245943224
CEBPA	ABCF3	0	-0.5296337079573168
CREB1	ABCF3	0	-0.692352619632047
DDIT3	ABCF3	0	-0.9982703896656973
E2F1	ABCF3	1	4.010669709162065
EGR1	ABCF3	0	-0.5895278946936232
ELK1	ABCF3	0	-1.1085588049237782
ELK4	ABCF3	0	-0.7733691739626272
EN1	ABCF3	0	-1.0592991338267115
ESR1	ABCF3	0	-0.862951414673045
ESR2	ABCF3	0	-0.7908896940443837
ETS1	ABCF3	1	3.373305350552064
EWSR1	ABCF3	0	-1.0678978704346922
FLI1	ABCF3	0	-1.0760986333118954
FOXA1	ABCF3	0	-0.9571364015764666
FOXA2	ABCF3	0	-0.8758602977978043
FOXD3	ABCF3	0	-0.9664491761644095
FOXF2	ABCF3	0	-0.9973707722684251
GABPA	ABCF3	0	-0.7745785985807674
GATA1	ABCF3	0	-1.0873762719189282
GATA2	ABCF3	1	3.3839491867357556
GATA3	ABCF3	0	0.22221672108041374
HAND1	ABCF3	0	-1.0146918638609057
HIF1A	ABCF3	0	-0.4434214189369368
HLF	ABCF3	0	-0.7288765046319489
HNF4A	ABCF3	0	-0.9768838566547047
HOXA5	ABCF3	0	-0.7794003357592876
IRF1	ABCF3	0	-0.9275444807150279
IRF2	ABCF3	0	-0.9461120560163752
JUN	ABCF3	0	-0.02513585681382125
KLF4	ABCF3	1	3.614314495641043
MAFB	ABCF3	0	-0.8458917691307642
MAFG	ABCF3	0	-0.02298873833473479
MAX	ABCF3	0	-0.8920779087330305
MEF2A	ABCF3	0	-0.9435436605028887
MYB	ABCF3	0	-1.1620925243684523
MYC	ABCF3	0	-0.951631374414432
MYCN	ABCF3	0	-0.9305198955140865
NFATC2	ABCF3	1	3.4581360705421504
NFE2L1	ABCF3	0	-0.0022603123276470193
NFE2L2	ABCF3	0	-0.9854401881258017
NFIC	ABCF3	1	3.5884036879344796
NFIL3	ABCF3	0	-0.654946335200474
NFKB1	ABCF3	0	-0.5340590334519173
NFYA	ABCF3	0	-1.1738749858455284
NKX2-5	ABCF3	0	-0.379580943180768
NKX3-1	ABCF3	0	-0.5132564037772571
NR1H2	ABCF3	0	-0.7590511093992334
NR2E3	ABCF3	0	-0.08236693868427314
NR2F1	ABCF3	0	-0.919370958069441
NR3C1	ABCF3	0	-1.0379135406779183
NR4A2	ABCF3	0	-0.8134988238538614
PAX5	ABCF3	0	-0.47197180234218683
PAX6	ABCF3	0	-0.8860495678239686
PBX1	ABCF3	0	-0.7919297955532444
POU5F1	ABCF3	0	-0.7630926643367846
PPARG	ABCF3	0	-0.9451883964848526
PRRX2	ABCF3	1	3.6774747136008235
REL	ABCF3	0	-0.8902181076850186
RELA	ABCF3	0	-1.068129704792198
RORA	ABCF3	0	-0.8848050921799909
RUNX1	ABCF3	0	-0.8738671646771908
RXRA	ABCF3	0	-1.2173179246450525
SOX10	ABCF3	1	3.64509186621099
SOX2	ABCF3	0	-0.835114443438343
SOX5	ABCF3	0	-0.05344899814405962
SP1	ABCF3	0	0.24926319574611355
SPI1	ABCF3	1	3.7601430101105526
SPIB	ABCF3	0	-0.025303950346522882
SRF	ABCF3	0	-0.9780195791553217
SRY	ABCF3	0	-0.7738982145050265
STAT1	ABCF3	0	-0.9681224437142899
STAT3	ABCF3	0	-0.9232685544261288
TAL1	ABCF3	0	-0.9831157955622791
TBP	ABCF3	0	-0.9272304926063891
TCF3	ABCF3	0	-0.9745741012292064
TEAD1	ABCF3	0	-0.8217255726739401
TFAP2A	ABCF3	0	-0.8386395891154744
TLX1	ABCF3	0	-0.8144497818183045
TP53	ABCF3	0	-0.6172993216360294
USF1	ABCF3	0	-0.7883537696791502
VDR	ABCF3	0	-1.1091258074310095
YY1	ABCF3	1	3.5563544399388114
AHR	ABCG1	0	-1.7674686684258456
AR	ABCG1	0	-1.7674686684258454
ARID3A	ABCG1	0	-1.7674686684258454
ARNT	ABCG1	1	2.9590110227405093
BRCA1	ABCG1	0	-0.2925939660290064
CEBPA	ABCG1	0	-1.047484604904873
CREB1	ABCG1	0	-1.247674857140453
DDIT3	ABCG1	0	-1.3223739401590737
E2F1	ABCG1	0	-0.7325188725177556
EGR1	ABCG1	0	-0.6593267347902723
ELK1	ABCG1	0	-1.5034822396713776
ELK4	ABCG1	0	-0.8772650496862229
EN1	ABCG1	0	-1.318348734651529
ESR1	ABCG1	0	-1.1664083703779822
ESR2	ABCG1	0	-1.1313348353630612
ETS1	ABCG1	1	3.270283421839328
EWSR1	ABCG1	0	-1.4138477605580624
FLI1	ABCG1	0	-1.420276603142753
FOXA1	ABCG1	0	-1.281619656368709
FOXA2	ABCG1	0	-1.1136753069387817
FOXD3	ABCG1	0	-1.2461772736888135
FOXF2	ABCG1	0	-1.4022829928686598
GABPA	ABCG1	0	-0.9521587655744157
GATA1	ABCG1	0	-1.535513051284702
GATA2	ABCG1	1	2.949543734681653
GATA3	ABCG1	1	2.834843233369886
HAND1	ABCG1	0	-1.3809804190821455
HIF1A	ABCG1	0	-0.8710756738302359
HLF	ABCG1	0	-1.0611395093395255
HNF4A	ABCG1	0	-1.196480966567735
HOXA5	ABCG1	0	-1.3309940768405013
IRF1	ABCG1	0	-1.193843421780465
IRF2	ABCG1	0	-1.128903199484051
JUN	ABCG1	1	3.1644515683810903
KLF4	ABCG1	1	2.792747863941084
MAFB	ABCG1	0	-1.080309267548776
MAFG	ABCG1	1	3.1033411005109617
MAX	ABCG1	0	-1.121402273186224
MEF2A	ABCG1	0	-1.3274438295858957
MYB	ABCG1	0	-1.3198638788682981
MYC	ABCG1	0	-1.1871324790266327
MYCN	ABCG1	0	-1.236584459583912
NFATC2	ABCG1	1	2.884538220477688
NFE2L1	ABCG1	1	3.231541239125678
NFE2L2	ABCG1	0	-0.920430141657439
NFIC	ABCG1	1	3.0888356158419867
NFIL3	ABCG1	0	-1.051616361929864
NFKB1	ABCG1	1	3.5267212002456154
NFYA	ABCG1	0	-1.3158307272123282
NKX2-5	ABCG1	1	2.524043038341307
NKX3-1	ABCG1	1	2.4940535277604265
NR1H2	ABCG1	0	-1.1066659506977177
NR2E3	ABCG1	1	2.622414302567414
NR2F1	ABCG1	0	-1.060806823940879
NR3C1	ABCG1	0	-1.189594527845772
NR4A2	ABCG1	1	2.258844119930015
PAX5	ABCG1	1	2.7986012727435283
PAX6	ABCG1	0	-1.2615757414349422
PBX1	ABCG1	0	-1.1586685923512006
POU5F1	ABCG1	0	-1.3250686320664764
PPARG	ABCG1	0	-1.2280892588294334
PRRX2	ABCG1	1	3.172471487066949
REL	ABCG1	0	-0.9929751086885859
RELA	ABCG1	0	-1.3045189010625176
RORA	ABCG1	0	-1.0671511197102106
RUNX1	ABCG1	0	-0.917189568599079
RXRA	ABCG1	0	-1.2871437545699707
SOX10	ABCG1	1	3.366869567405973
SOX2	ABCG1	0	-1.3073800243176648
SOX5	ABCG1	1	2.8768980743905237
SP1	ABCG1	1	2.687212206145407
SPI1	ABCG1	1	3.186047120336399
SPIB	ABCG1	1	3.046931250118205
SRF	ABCG1	0	-1.1999412333525354
SRY	ABCG1	0	-1.236439897375805
STAT1	ABCG1	0	-1.3284874856053552
STAT3	ABCG1	0	-1.361896831312319
TAL1	ABCG1	0	-1.2642520175736276
TBP	ABCG1	0	-1.258841949462259
TCF3	ABCG1	0	-1.3074144885907464
TEAD1	ABCG1	0	-1.2734897064973203
TFAP2A	ABCG1	1	2.234338430350582
TLX1	ABCG1	0	-1.1388735999270674
TP53	ABCG1	0	-1.1068326225726866
USF1	ABCG1	0	-0.8923243196598372
VDR	ABCG1	0	-1.310783092112163
YY1	ABCG1	1	3.350528682021111
AHR	ACOT2	0	-1.6138054503264068
AR	ACOT2	0	-1.613805450326408
ARID3A	ACOT2	0	-1.6138054503264068
ARNT	ACOT2	1	3.063464228470161
BRCA1	ACOT2	0	-0.046798018560025245
CEBPA	ACOT2	0	-0.7028264045092621
CREB1	ACOT2	0	-1.1285055138712627
DDIT3	ACOT2	0	-1.0236518731135753
E2F1	ACOT2	0	-1.3873291658071922
EGR1	ACOT2	0	-0.8900006798938432
ELK1	ACOT2	0	-1.175009489276802
ELK4	ACOT2	0	-1.3728522687836393
EN1	ACOT2	0	-1.2129640731122544
ESR1	ACOT2	0	-1.2588229378118416
ESR2	ACOT2	0	-1.2534635096060902
ETS1	ACOT2	1	3.445212679634711
EWSR1	ACOT2	0	-1.0073405687106323
